iid,id,wave,pid,age,amb1_1,amb2_1,amb3_1,art,attr1_1,attr2_1,attr3_1,career_c,clubbing,concerts,date,dining,exercise,exphappy,field_cd,fun1_1,fun2_1,fun3_1,gaming,gender,go_out,goal,hiking,imprace,imprelig,intel1_1,intel2_1,intel3_1,movies,museums,music,race,reading,shar1_1,shar2_1,shopping,sinc1_1,sinc2_1,sinc3_1,sports,theater,tv,tvsports,yoga,dec,match
105,105,4,80,25.0,0.0,10.0,6.0,5.0,30.0,25.0,8.0,1.0,7.0,4.0,7.0,8.0,6.0,5.0,1.0,20.0,15.0,9.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,20.0,20.0,8.0,7.0,5.0,7.0,1.0,8.0,5.0,15.0,5.0,15.0,15.0,7.0,9.0,6.0,6.0,9.0,5.0,1,1
105,105,4,81,25.0,0.0,10.0,6.0,5.0,30.0,25.0,8.0,1.0,7.0,4.0,7.0,8.0,6.0,5.0,1.0,20.0,15.0,9.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,20.0,20.0,8.0,7.0,5.0,7.0,1.0,8.0,5.0,15.0,5.0,15.0,15.0,7.0,9.0,6.0,6.0,9.0,5.0,1,0
105,105,4,82,25.0,0.0,10.0,6.0,5.0,30.0,25.0,8.0,1.0,7.0,4.0,7.0,8.0,6.0,5.0,1.0,20.0,15.0,9.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,20.0,20.0,8.0,7.0,5.0,7.0,1.0,8.0,5.0,15.0,5.0,15.0,15.0,7.0,9.0,6.0,6.0,9.0,5.0,1,1
105,105,4,83,25.0,0.0,10.0,6.0,5.0,30.0,25.0,8.0,1.0,7.0,4.0,7.0,8.0,6.0,5.0,1.0,20.0,15.0,9.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,20.0,20.0,8.0,7.0,5.0,7.0,1.0,8.0,5.0,15.0,5.0,15.0,15.0,7.0,9.0,6.0,6.0,9.0,5.0,1,0
105,105,4,84,25.0,0.0,10.0,6.0,5.0,30.0,25.0,8.0,1.0,7.0,4.0,7.0,8.0,6.0,5.0,1.0,20.0,15.0,9.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,20.0,20.0,8.0,7.0,5.0,7.0,1.0,8.0,5.0,15.0,5.0,15.0,15.0,7.0,9.0,6.0,6.0,9.0,5.0,1,1
105,105,4,85,25.0,0.0,10.0,6.0,5.0,30.0,25.0,8.0,1.0,7.0,4.0,7.0,8.0,6.0,5.0,1.0,20.0,15.0,9.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,20.0,20.0,8.0,7.0,5.0,7.0,1.0,8.0,5.0,15.0,5.0,15.0,15.0,7.0,9.0,6.0,6.0,9.0,5.0,1,0
105,105,4,86,25.0,0.0,10.0,6.0,5.0,30.0,25.0,8.0,1.0,7.0,4.0,7.0,8.0,6.0,5.0,1.0,20.0,15.0,9.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,20.0,20.0,8.0,7.0,5.0,7.0,1.0,8.0,5.0,15.0,5.0,15.0,15.0,7.0,9.0,6.0,6.0,9.0,5.0,1,1
105,105,4,87,25.0,0.0,10.0,6.0,5.0,30.0,25.0,8.0,1.0,7.0,4.0,7.0,8.0,6.0,5.0,1.0,20.0,15.0,9.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,20.0,20.0,8.0,7.0,5.0,7.0,1.0,8.0,5.0,15.0,5.0,15.0,15.0,7.0,9.0,6.0,6.0,9.0,5.0,1,0
105,105,4,88,25.0,0.0,10.0,6.0,5.0,30.0,25.0,8.0,1.0,7.0,4.0,7.0,8.0,6.0,5.0,1.0,20.0,15.0,9.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,20.0,20.0,8.0,7.0,5.0,7.0,1.0,8.0,5.0,15.0,5.0,15.0,15.0,7.0,9.0,6.0,6.0,9.0,5.0,1,0
105,105,4,89,25.0,0.0,10.0,6.0,5.0,30.0,25.0,8.0,1.0,7.0,4.0,7.0,8.0,6.0,5.0,1.0,20.0,15.0,9.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,20.0,20.0,8.0,7.0,5.0,7.0,1.0,8.0,5.0,15.0,5.0,15.0,15.0,7.0,9.0,6.0,6.0,9.0,5.0,1,0
105,105,4,90,25.0,0.0,10.0,6.0,5.0,30.0,25.0,8.0,1.0,7.0,4.0,7.0,8.0,6.0,5.0,1.0,20.0,15.0,9.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,20.0,20.0,8.0,7.0,5.0,7.0,1.0,8.0,5.0,15.0,5.0,15.0,15.0,7.0,9.0,6.0,6.0,9.0,5.0,0,0
105,105,4,91,25.0,0.0,10.0,6.0,5.0,30.0,25.0,8.0,1.0,7.0,4.0,7.0,8.0,6.0,5.0,1.0,20.0,15.0,9.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,20.0,20.0,8.0,7.0,5.0,7.0,1.0,8.0,5.0,15.0,5.0,15.0,15.0,7.0,9.0,6.0,6.0,9.0,5.0,1,1
105,105,4,92,25.0,0.0,10.0,6.0,5.0,30.0,25.0,8.0,1.0,7.0,4.0,7.0,8.0,6.0,5.0,1.0,20.0,15.0,9.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,20.0,20.0,8.0,7.0,5.0,7.0,1.0,8.0,5.0,15.0,5.0,15.0,15.0,7.0,9.0,6.0,6.0,9.0,5.0,1,1
105,105,4,93,25.0,0.0,10.0,6.0,5.0,30.0,25.0,8.0,1.0,7.0,4.0,7.0,8.0,6.0,5.0,1.0,20.0,15.0,9.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,20.0,20.0,8.0,7.0,5.0,7.0,1.0,8.0,5.0,15.0,5.0,15.0,15.0,7.0,9.0,6.0,6.0,9.0,5.0,1,0
106,106,4,76,22.0,5.0,5.0,2.0,5.0,10.0,20.0,4.0,1.0,2.0,2.0,7.0,9.0,2.0,5.0,1.0,10.0,20.0,3.0,9.0,1.0,3.0,5.0,4.0,1.0,3.0,35.0,20.0,9.0,9.0,6.0,8.0,3.0,9.0,20.0,20.0,5.0,20.0,15.0,7.0,2.0,7.0,8.0,4.0,3.0,0,0
106,106,4,77,22.0,5.0,5.0,2.0,5.0,10.0,20.0,4.0,1.0,2.0,2.0,7.0,9.0,2.0,5.0,1.0,10.0,20.0,3.0,9.0,1.0,3.0,5.0,4.0,1.0,3.0,35.0,20.0,9.0,9.0,6.0,8.0,3.0,9.0,20.0,20.0,5.0,20.0,15.0,7.0,2.0,7.0,8.0,4.0,3.0,1,0
106,106,4,78,22.0,5.0,5.0,2.0,5.0,10.0,20.0,4.0,1.0,2.0,2.0,7.0,9.0,2.0,5.0,1.0,10.0,20.0,3.0,9.0,1.0,3.0,5.0,4.0,1.0,3.0,35.0,20.0,9.0,9.0,6.0,8.0,3.0,9.0,20.0,20.0,5.0,20.0,15.0,7.0,2.0,7.0,8.0,4.0,3.0,1,1
106,106,4,79,22.0,5.0,5.0,2.0,5.0,10.0,20.0,4.0,1.0,2.0,2.0,7.0,9.0,2.0,5.0,1.0,10.0,20.0,3.0,9.0,1.0,3.0,5.0,4.0,1.0,3.0,35.0,20.0,9.0,9.0,6.0,8.0,3.0,9.0,20.0,20.0,5.0,20.0,15.0,7.0,2.0,7.0,8.0,4.0,3.0,1,0
106,106,4,80,22.0,5.0,5.0,2.0,5.0,10.0,20.0,4.0,1.0,2.0,2.0,7.0,9.0,2.0,5.0,1.0,10.0,20.0,3.0,9.0,1.0,3.0,5.0,4.0,1.0,3.0,35.0,20.0,9.0,9.0,6.0,8.0,3.0,9.0,20.0,20.0,5.0,20.0,15.0,7.0,2.0,7.0,8.0,4.0,3.0,0,0
106,106,4,81,22.0,5.0,5.0,2.0,5.0,10.0,20.0,4.0,1.0,2.0,2.0,7.0,9.0,2.0,5.0,1.0,10.0,20.0,3.0,9.0,1.0,3.0,5.0,4.0,1.0,3.0,35.0,20.0,9.0,9.0,6.0,8.0,3.0,9.0,20.0,20.0,5.0,20.0,15.0,7.0,2.0,7.0,8.0,4.0,3.0,0,0
106,106,4,82,22.0,5.0,5.0,2.0,5.0,10.0,20.0,4.0,1.0,2.0,2.0,7.0,9.0,2.0,5.0,1.0,10.0,20.0,3.0,9.0,1.0,3.0,5.0,4.0,1.0,3.0,35.0,20.0,9.0,9.0,6.0,8.0,3.0,9.0,20.0,20.0,5.0,20.0,15.0,7.0,2.0,7.0,8.0,4.0,3.0,0,0
106,106,4,83,22.0,5.0,5.0,2.0,5.0,10.0,20.0,4.0,1.0,2.0,2.0,7.0,9.0,2.0,5.0,1.0,10.0,20.0,3.0,9.0,1.0,3.0,5.0,4.0,1.0,3.0,35.0,20.0,9.0,9.0,6.0,8.0,3.0,9.0,20.0,20.0,5.0,20.0,15.0,7.0,2.0,7.0,8.0,4.0,3.0,1,0
106,106,4,84,22.0,5.0,5.0,2.0,5.0,10.0,20.0,4.0,1.0,2.0,2.0,7.0,9.0,2.0,5.0,1.0,10.0,20.0,3.0,9.0,1.0,3.0,5.0,4.0,1.0,3.0,35.0,20.0,9.0,9.0,6.0,8.0,3.0,9.0,20.0,20.0,5.0,20.0,15.0,7.0,2.0,7.0,8.0,4.0,3.0,1,0
106,106,4,85,22.0,5.0,5.0,2.0,5.0,10.0,20.0,4.0,1.0,2.0,2.0,7.0,9.0,2.0,5.0,1.0,10.0,20.0,3.0,9.0,1.0,3.0,5.0,4.0,1.0,3.0,35.0,20.0,9.0,9.0,6.0,8.0,3.0,9.0,20.0,20.0,5.0,20.0,15.0,7.0,2.0,7.0,8.0,4.0,3.0,0,0
106,106,4,86,22.0,5.0,5.0,2.0,5.0,10.0,20.0,4.0,1.0,2.0,2.0,7.0,9.0,2.0,5.0,1.0,10.0,20.0,3.0,9.0,1.0,3.0,5.0,4.0,1.0,3.0,35.0,20.0,9.0,9.0,6.0,8.0,3.0,9.0,20.0,20.0,5.0,20.0,15.0,7.0,2.0,7.0,8.0,4.0,3.0,0,0
106,106,4,87,22.0,5.0,5.0,2.0,5.0,10.0,20.0,4.0,1.0,2.0,2.0,7.0,9.0,2.0,5.0,1.0,10.0,20.0,3.0,9.0,1.0,3.0,5.0,4.0,1.0,3.0,35.0,20.0,9.0,9.0,6.0,8.0,3.0,9.0,20.0,20.0,5.0,20.0,15.0,7.0,2.0,7.0,8.0,4.0,3.0,0,0
106,106,4,88,22.0,5.0,5.0,2.0,5.0,10.0,20.0,4.0,1.0,2.0,2.0,7.0,9.0,2.0,5.0,1.0,10.0,20.0,3.0,9.0,1.0,3.0,5.0,4.0,1.0,3.0,35.0,20.0,9.0,9.0,6.0,8.0,3.0,9.0,20.0,20.0,5.0,20.0,15.0,7.0,2.0,7.0,8.0,4.0,3.0,1,0
106,106,4,89,22.0,5.0,5.0,2.0,5.0,10.0,20.0,4.0,1.0,2.0,2.0,7.0,9.0,2.0,5.0,1.0,10.0,20.0,3.0,9.0,1.0,3.0,5.0,4.0,1.0,3.0,35.0,20.0,9.0,9.0,6.0,8.0,3.0,9.0,20.0,20.0,5.0,20.0,15.0,7.0,2.0,7.0,8.0,4.0,3.0,1,0
106,106,4,90,22.0,5.0,5.0,2.0,5.0,10.0,20.0,4.0,1.0,2.0,2.0,7.0,9.0,2.0,5.0,1.0,10.0,20.0,3.0,9.0,1.0,3.0,5.0,4.0,1.0,3.0,35.0,20.0,9.0,9.0,6.0,8.0,3.0,9.0,20.0,20.0,5.0,20.0,15.0,7.0,2.0,7.0,8.0,4.0,3.0,0,0
106,106,4,91,22.0,5.0,5.0,2.0,5.0,10.0,20.0,4.0,1.0,2.0,2.0,7.0,9.0,2.0,5.0,1.0,10.0,20.0,3.0,9.0,1.0,3.0,5.0,4.0,1.0,3.0,35.0,20.0,9.0,9.0,6.0,8.0,3.0,9.0,20.0,20.0,5.0,20.0,15.0,7.0,2.0,7.0,8.0,4.0,3.0,1,1
106,106,4,92,22.0,5.0,5.0,2.0,5.0,10.0,20.0,4.0,1.0,2.0,2.0,7.0,9.0,2.0,5.0,1.0,10.0,20.0,3.0,9.0,1.0,3.0,5.0,4.0,1.0,3.0,35.0,20.0,9.0,9.0,6.0,8.0,3.0,9.0,20.0,20.0,5.0,20.0,15.0,7.0,2.0,7.0,8.0,4.0,3.0,0,0
106,106,4,93,22.0,5.0,5.0,2.0,5.0,10.0,20.0,4.0,1.0,2.0,2.0,7.0,9.0,2.0,5.0,1.0,10.0,20.0,3.0,9.0,1.0,3.0,5.0,4.0,1.0,3.0,35.0,20.0,9.0,9.0,6.0,8.0,3.0,9.0,20.0,20.0,5.0,20.0,15.0,7.0,2.0,7.0,8.0,4.0,3.0,1,0
107,107,4,76,21.0,5.0,10.0,6.0,7.0,19.0,22.0,7.0,2.0,7.0,9.0,4.0,7.0,4.0,6.0,7.0,23.0,23.0,9.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,21.0,18.0,9.0,7.0,6.0,9.0,2.0,7.0,8.0,7.0,1.0,24.0,20.0,9.0,7.0,5.0,1.0,2.0,10.0,1,1
107,107,4,77,21.0,5.0,10.0,6.0,7.0,19.0,22.0,7.0,2.0,7.0,9.0,4.0,7.0,4.0,6.0,7.0,23.0,23.0,9.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,21.0,18.0,9.0,7.0,6.0,9.0,2.0,7.0,8.0,7.0,1.0,24.0,20.0,9.0,7.0,5.0,1.0,2.0,10.0,1,1
107,107,4,78,21.0,5.0,10.0,6.0,7.0,19.0,22.0,7.0,2.0,7.0,9.0,4.0,7.0,4.0,6.0,7.0,23.0,23.0,9.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,21.0,18.0,9.0,7.0,6.0,9.0,2.0,7.0,8.0,7.0,1.0,24.0,20.0,9.0,7.0,5.0,1.0,2.0,10.0,1,1
107,107,4,79,21.0,5.0,10.0,6.0,7.0,19.0,22.0,7.0,2.0,7.0,9.0,4.0,7.0,4.0,6.0,7.0,23.0,23.0,9.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,21.0,18.0,9.0,7.0,6.0,9.0,2.0,7.0,8.0,7.0,1.0,24.0,20.0,9.0,7.0,5.0,1.0,2.0,10.0,1,1
107,107,4,80,21.0,5.0,10.0,6.0,7.0,19.0,22.0,7.0,2.0,7.0,9.0,4.0,7.0,4.0,6.0,7.0,23.0,23.0,9.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,21.0,18.0,9.0,7.0,6.0,9.0,2.0,7.0,8.0,7.0,1.0,24.0,20.0,9.0,7.0,5.0,1.0,2.0,10.0,0,0
107,107,4,81,21.0,5.0,10.0,6.0,7.0,19.0,22.0,7.0,2.0,7.0,9.0,4.0,7.0,4.0,6.0,7.0,23.0,23.0,9.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,21.0,18.0,9.0,7.0,6.0,9.0,2.0,7.0,8.0,7.0,1.0,24.0,20.0,9.0,7.0,5.0,1.0,2.0,10.0,1,0
107,107,4,82,21.0,5.0,10.0,6.0,7.0,19.0,22.0,7.0,2.0,7.0,9.0,4.0,7.0,4.0,6.0,7.0,23.0,23.0,9.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,21.0,18.0,9.0,7.0,6.0,9.0,2.0,7.0,8.0,7.0,1.0,24.0,20.0,9.0,7.0,5.0,1.0,2.0,10.0,1,1
107,107,4,83,21.0,5.0,10.0,6.0,7.0,19.0,22.0,7.0,2.0,7.0,9.0,4.0,7.0,4.0,6.0,7.0,23.0,23.0,9.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,21.0,18.0,9.0,7.0,6.0,9.0,2.0,7.0,8.0,7.0,1.0,24.0,20.0,9.0,7.0,5.0,1.0,2.0,10.0,1,1
107,107,4,84,21.0,5.0,10.0,6.0,7.0,19.0,22.0,7.0,2.0,7.0,9.0,4.0,7.0,4.0,6.0,7.0,23.0,23.0,9.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,21.0,18.0,9.0,7.0,6.0,9.0,2.0,7.0,8.0,7.0,1.0,24.0,20.0,9.0,7.0,5.0,1.0,2.0,10.0,0,0
107,107,4,85,21.0,5.0,10.0,6.0,7.0,19.0,22.0,7.0,2.0,7.0,9.0,4.0,7.0,4.0,6.0,7.0,23.0,23.0,9.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,21.0,18.0,9.0,7.0,6.0,9.0,2.0,7.0,8.0,7.0,1.0,24.0,20.0,9.0,7.0,5.0,1.0,2.0,10.0,1,1
107,107,4,86,21.0,5.0,10.0,6.0,7.0,19.0,22.0,7.0,2.0,7.0,9.0,4.0,7.0,4.0,6.0,7.0,23.0,23.0,9.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,21.0,18.0,9.0,7.0,6.0,9.0,2.0,7.0,8.0,7.0,1.0,24.0,20.0,9.0,7.0,5.0,1.0,2.0,10.0,1,1
107,107,4,87,21.0,5.0,10.0,6.0,7.0,19.0,22.0,7.0,2.0,7.0,9.0,4.0,7.0,4.0,6.0,7.0,23.0,23.0,9.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,21.0,18.0,9.0,7.0,6.0,9.0,2.0,7.0,8.0,7.0,1.0,24.0,20.0,9.0,7.0,5.0,1.0,2.0,10.0,1,1
107,107,4,88,21.0,5.0,10.0,6.0,7.0,19.0,22.0,7.0,2.0,7.0,9.0,4.0,7.0,4.0,6.0,7.0,23.0,23.0,9.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,21.0,18.0,9.0,7.0,6.0,9.0,2.0,7.0,8.0,7.0,1.0,24.0,20.0,9.0,7.0,5.0,1.0,2.0,10.0,1,0
107,107,4,89,21.0,5.0,10.0,6.0,7.0,19.0,22.0,7.0,2.0,7.0,9.0,4.0,7.0,4.0,6.0,7.0,23.0,23.0,9.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,21.0,18.0,9.0,7.0,6.0,9.0,2.0,7.0,8.0,7.0,1.0,24.0,20.0,9.0,7.0,5.0,1.0,2.0,10.0,0,0
107,107,4,90,21.0,5.0,10.0,6.0,7.0,19.0,22.0,7.0,2.0,7.0,9.0,4.0,7.0,4.0,6.0,7.0,23.0,23.0,9.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,21.0,18.0,9.0,7.0,6.0,9.0,2.0,7.0,8.0,7.0,1.0,24.0,20.0,9.0,7.0,5.0,1.0,2.0,10.0,0,0
107,107,4,91,21.0,5.0,10.0,6.0,7.0,19.0,22.0,7.0,2.0,7.0,9.0,4.0,7.0,4.0,6.0,7.0,23.0,23.0,9.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,21.0,18.0,9.0,7.0,6.0,9.0,2.0,7.0,8.0,7.0,1.0,24.0,20.0,9.0,7.0,5.0,1.0,2.0,10.0,1,1
107,107,4,92,21.0,5.0,10.0,6.0,7.0,19.0,22.0,7.0,2.0,7.0,9.0,4.0,7.0,4.0,6.0,7.0,23.0,23.0,9.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,21.0,18.0,9.0,7.0,6.0,9.0,2.0,7.0,8.0,7.0,1.0,24.0,20.0,9.0,7.0,5.0,1.0,2.0,10.0,1,1
107,107,4,93,21.0,5.0,10.0,6.0,7.0,19.0,22.0,7.0,2.0,7.0,9.0,4.0,7.0,4.0,6.0,7.0,23.0,23.0,9.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,21.0,18.0,9.0,7.0,6.0,9.0,2.0,7.0,8.0,7.0,1.0,24.0,20.0,9.0,7.0,5.0,1.0,2.0,10.0,1,0
108,108,4,76,24.0,0.0,10.0,2.0,7.0,10.0,25.0,4.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,20.0,15.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,35.0,15.0,7.0,7.0,6.0,6.0,2.0,7.0,15.0,10.0,2.0,20.0,25.0,8.0,7.0,7.0,3.0,3.0,2.0,0,0
108,108,4,77,24.0,0.0,10.0,2.0,7.0,10.0,25.0,4.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,20.0,15.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,35.0,15.0,7.0,7.0,6.0,6.0,2.0,7.0,15.0,10.0,2.0,20.0,25.0,8.0,7.0,7.0,3.0,3.0,2.0,0,0
108,108,4,78,24.0,0.0,10.0,2.0,7.0,10.0,25.0,4.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,20.0,15.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,35.0,15.0,7.0,7.0,6.0,6.0,2.0,7.0,15.0,10.0,2.0,20.0,25.0,8.0,7.0,7.0,3.0,3.0,2.0,0,0
108,108,4,79,24.0,0.0,10.0,2.0,7.0,10.0,25.0,4.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,20.0,15.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,35.0,15.0,7.0,7.0,6.0,6.0,2.0,7.0,15.0,10.0,2.0,20.0,25.0,8.0,7.0,7.0,3.0,3.0,2.0,1,1
108,108,4,80,24.0,0.0,10.0,2.0,7.0,10.0,25.0,4.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,20.0,15.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,35.0,15.0,7.0,7.0,6.0,6.0,2.0,7.0,15.0,10.0,2.0,20.0,25.0,8.0,7.0,7.0,3.0,3.0,2.0,0,0
108,108,4,81,24.0,0.0,10.0,2.0,7.0,10.0,25.0,4.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,20.0,15.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,35.0,15.0,7.0,7.0,6.0,6.0,2.0,7.0,15.0,10.0,2.0,20.0,25.0,8.0,7.0,7.0,3.0,3.0,2.0,1,1
108,108,4,82,24.0,0.0,10.0,2.0,7.0,10.0,25.0,4.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,20.0,15.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,35.0,15.0,7.0,7.0,6.0,6.0,2.0,7.0,15.0,10.0,2.0,20.0,25.0,8.0,7.0,7.0,3.0,3.0,2.0,0,0
108,108,4,83,24.0,0.0,10.0,2.0,7.0,10.0,25.0,4.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,20.0,15.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,35.0,15.0,7.0,7.0,6.0,6.0,2.0,7.0,15.0,10.0,2.0,20.0,25.0,8.0,7.0,7.0,3.0,3.0,2.0,0,0
108,108,4,84,24.0,0.0,10.0,2.0,7.0,10.0,25.0,4.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,20.0,15.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,35.0,15.0,7.0,7.0,6.0,6.0,2.0,7.0,15.0,10.0,2.0,20.0,25.0,8.0,7.0,7.0,3.0,3.0,2.0,1,1
108,108,4,85,24.0,0.0,10.0,2.0,7.0,10.0,25.0,4.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,20.0,15.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,35.0,15.0,7.0,7.0,6.0,6.0,2.0,7.0,15.0,10.0,2.0,20.0,25.0,8.0,7.0,7.0,3.0,3.0,2.0,0,0
108,108,4,86,24.0,0.0,10.0,2.0,7.0,10.0,25.0,4.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,20.0,15.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,35.0,15.0,7.0,7.0,6.0,6.0,2.0,7.0,15.0,10.0,2.0,20.0,25.0,8.0,7.0,7.0,3.0,3.0,2.0,1,1
108,108,4,87,24.0,0.0,10.0,2.0,7.0,10.0,25.0,4.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,20.0,15.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,35.0,15.0,7.0,7.0,6.0,6.0,2.0,7.0,15.0,10.0,2.0,20.0,25.0,8.0,7.0,7.0,3.0,3.0,2.0,0,0
108,108,4,88,24.0,0.0,10.0,2.0,7.0,10.0,25.0,4.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,20.0,15.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,35.0,15.0,7.0,7.0,6.0,6.0,2.0,7.0,15.0,10.0,2.0,20.0,25.0,8.0,7.0,7.0,3.0,3.0,2.0,1,0
108,108,4,89,24.0,0.0,10.0,2.0,7.0,10.0,25.0,4.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,20.0,15.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,35.0,15.0,7.0,7.0,6.0,6.0,2.0,7.0,15.0,10.0,2.0,20.0,25.0,8.0,7.0,7.0,3.0,3.0,2.0,0,0
108,108,4,90,24.0,0.0,10.0,2.0,7.0,10.0,25.0,4.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,20.0,15.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,35.0,15.0,7.0,7.0,6.0,6.0,2.0,7.0,15.0,10.0,2.0,20.0,25.0,8.0,7.0,7.0,3.0,3.0,2.0,0,0
108,108,4,91,24.0,0.0,10.0,2.0,7.0,10.0,25.0,4.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,20.0,15.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,35.0,15.0,7.0,7.0,6.0,6.0,2.0,7.0,15.0,10.0,2.0,20.0,25.0,8.0,7.0,7.0,3.0,3.0,2.0,1,0
108,108,4,92,24.0,0.0,10.0,2.0,7.0,10.0,25.0,4.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,20.0,15.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,35.0,15.0,7.0,7.0,6.0,6.0,2.0,7.0,15.0,10.0,2.0,20.0,25.0,8.0,7.0,7.0,3.0,3.0,2.0,0,0
108,108,4,93,24.0,0.0,10.0,2.0,7.0,10.0,25.0,4.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,20.0,15.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,35.0,15.0,7.0,7.0,6.0,6.0,2.0,7.0,15.0,10.0,2.0,20.0,25.0,8.0,7.0,7.0,3.0,3.0,2.0,1,0
109,109,4,76,25.0,5.0,20.0,8.0,10.0,15.0,20.0,6.0,6.0,2.0,10.0,4.0,10.0,2.0,5.0,14.0,10.0,15.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,15.0,9.0,10.0,10.0,10.0,4.0,10.0,30.0,15.0,5.0,10.0,15.0,9.0,2.0,7.0,5.0,1.0,3.0,1,1
109,109,4,77,25.0,5.0,20.0,8.0,10.0,15.0,20.0,6.0,6.0,2.0,10.0,4.0,10.0,2.0,5.0,14.0,10.0,15.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,15.0,9.0,10.0,10.0,10.0,4.0,10.0,30.0,15.0,5.0,10.0,15.0,9.0,2.0,7.0,5.0,1.0,3.0,1,0
109,109,4,78,25.0,5.0,20.0,8.0,10.0,15.0,20.0,6.0,6.0,2.0,10.0,4.0,10.0,2.0,5.0,14.0,10.0,15.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,15.0,9.0,10.0,10.0,10.0,4.0,10.0,30.0,15.0,5.0,10.0,15.0,9.0,2.0,7.0,5.0,1.0,3.0,1,1
