iid,pid,wave,dec,match,age_A,amb1_1_A,amb2_1_A,amb3_1_A,art_A,attr1_1_A,attr2_1_A,attr3_1_A,career_c_A,clubbing_A,concerts_A,date_A,dining_A,exercise_A,exphappy_A,field_cd_A,fun1_1_A,fun2_1_A,fun3_1_A,gaming_A,gender_A,go_out_A,goal_A,hiking_A,imprace_A,imprelig_A,intel1_1_A,intel2_1_A,intel3_1_A,movies_A,museums_A,music_A,race_A,reading_A,shar1_1_A,shar2_1_A,shopping_A,sinc1_1_A,sinc2_1_A,sinc3_1_A,sports_A,theater_A,tv_A,tvsports_A,yoga_A,age_B,amb1_1_B,amb2_1_B,amb3_1_B,art_B,attr1_1_B,attr2_1_B,attr3_1_B,career_c_B,clubbing_B,concerts_B,date_B,dining_B,exercise_B,exphappy_B,field_cd_B,fun1_1_B,fun2_1_B,fun3_1_B,gaming_B,gender_B,go_out_B,goal_B,hiking_B,imprace_B,imprelig_B,intel1_1_B,intel2_1_B,intel3_1_B,movies_B,museums_B,music_B,race_B,reading_B,shar1_1_B,shar2_1_B,shopping_B,sinc1_1_B,sinc2_1_B,sinc3_1_B,sports_B,theater_B,tv_B,tvsports_B,yoga_B
117,128,5,0,0,21.0,20.0,15.0,8.0,6.0,20.0,20.0,8.0,7.0,8.0,6.0,3.0,9.0,6.0,6.0,8.0,20.0,20.0,8.0,5.0,0.0,1.0,1.0,3.0,8.0,10.0,20.0,15.0,8.0,5.0,8.0,5.0,2.0,8.0,10.0,20.0,9.0,10.0,10.0,7.0,6.0,6.0,5.0,8.0,3.0,21.0,10.0,10.0,7.0,4.0,40.0,25.0,8.0,5.0,3.0,10.0,3.0,6.0,7.0,5.0,5.0,20.0,20.0,7.0,7.0,1.0,2.0,1.0,8.0,3.0,1.0,10.0,20.0,8.0,8.0,4.0,10.0,2.0,5.0,5.0,10.0,2.0,15.0,15.0,7.0,8.0,4.0,3.0,7.0,2.0
117,129,5,0,0,21.0,20.0,15.0,8.0,6.0,20.0,20.0,8.0,7.0,8.0,6.0,3.0,9.0,6.0,6.0,8.0,20.0,20.0,8.0,5.0,0.0,1.0,1.0,3.0,8.0,10.0,20.0,15.0,8.0,5.0,8.0,5.0,2.0,8.0,10.0,20.0,9.0,10.0,10.0,7.0,6.0,6.0,5.0,8.0,3.0,27.0,10.0,10.0,8.0,5.0,40.0,40.0,8.0,7.0,6.0,6.0,3.0,9.0,7.0,10.0,8.0,20.0,10.0,8.0,2.0,1.0,3.0,3.0,9.0,1.0,1.0,20.0,10.0,8.0,7.0,4.0,6.0,2.0,9.0,10.0,10.0,4.0,20.0,21.0,8.0,7.0,4.0,4.0,4.0,6.0
117,130,5,0,0,21.0,20.0,15.0,8.0,6.0,20.0,20.0,8.0,7.0,8.0,6.0,3.0,9.0,6.0,6.0,8.0,20.0,20.0,8.0,5.0,0.0,1.0,1.0,3.0,8.0,10.0,20.0,15.0,8.0,5.0,8.0,5.0,2.0,8.0,10.0,20.0,9.0,10.0,10.0,7.0,6.0,6.0,5.0,8.0,3.0,20.0,10.0,15.0,6.0,2.0,80.0,60.0,5.0,10.0,7.0,2.0,6.0,8.0,9.0,6.0,5.0,18.0,10.0,6.0,5.0,1.0,2.0,1.0,7.0,4.0,1.0,10.0,10.0,6.0,2.0,3.0,9.0,4.0,6.0,10.0,10.0,6.0,10.0,20.0,6.0,7.0,1.0,2.0,4.0,2.0
117,131,5,0,0,21.0,20.0,15.0,8.0,6.0,20.0,20.0,8.0,7.0,8.0,6.0,3.0,9.0,6.0,6.0,8.0,20.0,20.0,8.0,5.0,0.0,1.0,1.0,3.0,8.0,10.0,20.0,15.0,8.0,5.0,8.0,5.0,2.0,8.0,10.0,20.0,9.0,10.0,10.0,7.0,6.0,6.0,5.0,8.0,3.0,19.0,10.0,10.0,6.0,5.0,25.0,30.0,4.0,10.0,4.0,7.0,7.0,5.0,5.0,5.0,5.0,20.0,20.0,4.0,6.0,1.0,3.0,2.0,3.0,4.0,1.0,20.0,20.0,6.0,8.0,5.0,6.0,4.0,8.0,15.0,10.0,5.0,10.0,10.0,6.0,5.0,6.0,7.0,1.0,3.0
119,122,5,0,0,19.0,10.0,5.0,10.0,9.0,50.0,70.0,8.0,1.0,10.0,10.0,3.0,9.0,8.0,4.0,16.0,10.0,10.0,10.0,8.0,0.0,1.0,1.0,5.0,5.0,2.0,10.0,5.0,10.0,9.0,9.0,10.0,3.0,9.0,5.0,5.0,7.0,15.0,5.0,10.0,8.0,10.0,5.0,5.0,8.0,22.0,5.0,10.0,8.0,6.0,40.0,50.0,7.0,1.0,6.0,8.0,3.0,9.0,7.0,6.0,1.0,20.0,10.0,8.0,6.0,1.0,1.0,1.0,5.0,1.0,1.0,10.0,10.0,8.0,8.0,7.0,8.0,6.0,6.0,10.0,10.0,5.0,15.0,10.0,10.0,7.0,7.0,8.0,9.0,4.0
119,123,5,1,0,19.0,10.0,5.0,10.0,9.0,50.0,70.0,8.0,1.0,10.0,10.0,3.0,9.0,8.0,4.0,16.0,10.0,10.0,10.0,8.0,0.0,1.0,1.0,5.0,5.0,2.0,10.0,5.0,10.0,9.0,9.0,10.0,3.0,9.0,5.0,5.0,7.0,15.0,5.0,10.0,8.0,10.0,5.0,5.0,8.0,18.0,5.0,5.0,8.0,2.0,50.0,20.0,8.0,4.0,6.0,7.0,5.0,8.0,8.0,5.0,5.0,5.0,5.0,7.0,5.0,1.0,1.0,2.0,5.0,3.0,5.0,20.0,10.0,7.0,7.0,3.0,7.0,4.0,2.0,10.0,10.0,7.0,10.0,50.0,7.0,9.0,2.0,7.0,9.0,5.0
119,124,5,0,0,19.0,10.0,5.0,10.0,9.0,50.0,70.0,8.0,1.0,10.0,10.0,3.0,9.0,8.0,4.0,16.0,10.0,10.0,10.0,8.0,0.0,1.0,1.0,5.0,5.0,2.0,10.0,5.0,10.0,9.0,9.0,10.0,3.0,9.0,5.0,5.0,7.0,15.0,5.0,10.0,8.0,10.0,5.0,5.0,8.0,22.0,10.0,20.0,10.0,8.0,40.0,20.0,8.0,1.0,8.0,9.0,4.0,10.0,8.0,6.0,8.0,10.0,10.0,10.0,5.0,1.0,1.0,2.0,6.0,1.0,1.0,10.0,10.0,10.0,9.0,8.0,8.0,4.0,8.0,20.0,10.0,8.0,10.0,30.0,8.0,5.0,9.0,6.0,5.0,7.0
119,125,5,1,1,19.0,10.0,5.0,10.0,9.0,50.0,70.0,8.0,1.0,10.0,10.0,3.0,9.0,8.0,4.0,16.0,10.0,10.0,10.0,8.0,0.0,1.0,1.0,5.0,5.0,2.0,10.0,5.0,10.0,9.0,9.0,10.0,3.0,9.0,5.0,5.0,7.0,15.0,5.0,10.0,8.0,10.0,5.0,5.0,8.0,21.0,12.0,15.0,10.0,10.0,20.0,25.0,9.0,4.0,10.0,9.0,3.0,10.0,9.0,6.0,4.0,15.0,15.0,10.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,20.0,15.0,9.0,9.0,9.0,9.0,2.0,9.0,18.0,20.0,10.0,15.0,10.0,6.0,3.0,9.0,2.0,1.0,7.0
119,126,5,0,0,19.0,10.0,5.0,10.0,9.0,50.0,70.0,8.0,1.0,10.0,10.0,3.0,9.0,8.0,4.0,16.0,10.0,10.0,10.0,8.0,0.0,1.0,1.0,5.0,5.0,2.0,10.0,5.0,10.0,9.0,9.0,10.0,3.0,9.0,5.0,5.0,7.0,15.0,5.0,10.0,8.0,10.0,5.0,5.0,8.0,22.0,5.0,15.0,9.0,7.0,25.0,20.0,9.0,4.0,7.0,9.0,6.0,8.0,7.0,6.0,7.0,10.0,20.0,9.0,2.0,1.0,3.0,4.0,5.0,7.0,5.0,15.0,15.0,9.0,8.0,8.0,10.0,2.0,10.0,5.0,10.0,6.0,40.0,20.0,10.0,10.0,8.0,5.0,8.0,7.0
119,127,5,1,1,19.0,10.0,5.0,10.0,9.0,50.0,70.0,8.0,1.0,10.0,10.0,3.0,9.0,8.0,4.0,16.0,10.0,10.0,10.0,8.0,0.0,1.0,1.0,5.0,5.0,2.0,10.0,5.0,10.0,9.0,9.0,10.0,3.0,9.0,5.0,5.0,7.0,15.0,5.0,10.0,8.0,10.0,5.0,5.0,8.0,22.0,5.0,10.0,8.0,3.0,25.0,20.0,8.0,6.0,6.0,8.0,5.0,8.0,8.0,1.0,5.0,15.0,20.0,9.0,5.0,1.0,1.0,6.0,5.0,1.0,1.0,25.0,20.0,9.0,5.0,5.0,7.0,2.0,1.0,5.0,10.0,5.0,25.0,20.0,8.0,10.0,1.0,7.0,8.0,10.0
119,128,5,1,1,19.0,10.0,5.0,10.0,9.0,50.0,70.0,8.0,1.0,10.0,10.0,3.0,9.0,8.0,4.0,16.0,10.0,10.0,10.0,8.0,0.0,1.0,1.0,5.0,5.0,2.0,10.0,5.0,10.0,9.0,9.0,10.0,3.0,9.0,5.0,5.0,7.0,15.0,5.0,10.0,8.0,10.0,5.0,5.0,8.0,21.0,10.0,10.0,7.0,4.0,40.0,25.0,8.0,5.0,3.0,10.0,3.0,6.0,7.0,5.0,5.0,20.0,20.0,7.0,7.0,1.0,2.0,1.0,8.0,3.0,1.0,10.0,20.0,8.0,8.0,4.0,10.0,2.0,5.0,5.0,10.0,2.0,15.0,15.0,7.0,8.0,4.0,3.0,7.0,2.0
119,129,5,1,1,19.0,10.0,5.0,10.0,9.0,50.0,70.0,8.0,1.0,10.0,10.0,3.0,9.0,8.0,4.0,16.0,10.0,10.0,10.0,8.0,0.0,1.0,1.0,5.0,5.0,2.0,10.0,5.0,10.0,9.0,9.0,10.0,3.0,9.0,5.0,5.0,7.0,15.0,5.0,10.0,8.0,10.0,5.0,5.0,8.0,27.0,10.0,10.0,8.0,5.0,40.0,40.0,8.0,7.0,6.0,6.0,3.0,9.0,7.0,10.0,8.0,20.0,10.0,8.0,2.0,1.0,3.0,3.0,9.0,1.0,1.0,20.0,10.0,8.0,7.0,4.0,6.0,2.0,9.0,10.0,10.0,4.0,20.0,21.0,8.0,7.0,4.0,4.0,4.0,6.0
119,130,5,1,1,19.0,10.0,5.0,10.0,9.0,50.0,70.0,8.0,1.0,10.0,10.0,3.0,9.0,8.0,4.0,16.0,10.0,10.0,10.0,8.0,0.0,1.0,1.0,5.0,5.0,2.0,10.0,5.0,10.0,9.0,9.0,10.0,3.0,9.0,5.0,5.0,7.0,15.0,5.0,10.0,8.0,10.0,5.0,5.0,8.0,20.0,10.0,15.0,6.0,2.0,80.0,60.0,5.0,10.0,7.0,2.0,6.0,8.0,9.0,6.0,5.0,18.0,10.0,6.0,5.0,1.0,2.0,1.0,7.0,4.0,1.0,10.0,10.0,6.0,2.0,3.0,9.0,4.0,6.0,10.0,10.0,6.0,10.0,20.0,6.0,7.0,1.0,2.0,4.0,2.0
119,131,5,0,0,19.0,10.0,5.0,10.0,9.0,50.0,70.0,8.0,1.0,10.0,10.0,3.0,9.0,8.0,4.0,16.0,10.0,10.0,10.0,8.0,0.0,1.0,1.0,5.0,5.0,2.0,10.0,5.0,10.0,9.0,9.0,10.0,3.0,9.0,5.0,5.0,7.0,15.0,5.0,10.0,8.0,10.0,5.0,5.0,8.0,19.0,10.0,10.0,6.0,5.0,25.0,30.0,4.0,10.0,4.0,7.0,7.0,5.0,5.0,5.0,5.0,20.0,20.0,4.0,6.0,1.0,3.0,2.0,3.0,4.0,1.0,20.0,20.0,6.0,8.0,5.0,6.0,4.0,8.0,15.0,10.0,5.0,10.0,10.0,6.0,5.0,6.0,7.0,1.0,3.0
120,122,5,1,1,20.0,8.0,2.0,9.0,5.0,10.0,50.0,6.0,6.0,5.0,6.0,4.0,8.0,4.0,3.0,6.0,35.0,20.0,8.0,1.0,0.0,3.0,5.0,3.0,1.0,4.0,35.0,20.0,8.0,9.0,7.0,8.0,3.0,10.0,2.0,7.0,3.0,10.0,1.0,8.0,5.0,10.0,6.0,4.0,5.0,22.0,5.0,10.0,8.0,6.0,40.0,50.0,7.0,1.0,6.0,8.0,3.0,9.0,7.0,6.0,1.0,20.0,10.0,8.0,6.0,1.0,1.0,1.0,5.0,1.0,1.0,10.0,10.0,8.0,8.0,7.0,8.0,6.0,6.0,10.0,10.0,5.0,15.0,10.0,10.0,7.0,7.0,8.0,9.0,4.0
120,123,5,0,0,20.0,8.0,2.0,9.0,5.0,10.0,50.0,6.0,6.0,5.0,6.0,4.0,8.0,4.0,3.0,6.0,35.0,20.0,8.0,1.0,0.0,3.0,5.0,3.0,1.0,4.0,35.0,20.0,8.0,9.0,7.0,8.0,3.0,10.0,2.0,7.0,3.0,10.0,1.0,8.0,5.0,10.0,6.0,4.0,5.0,18.0,5.0,5.0,8.0,2.0,50.0,20.0,8.0,4.0,6.0,7.0,5.0,8.0,8.0,5.0,5.0,5.0,5.0,7.0,5.0,1.0,1.0,2.0,5.0,3.0,5.0,20.0,10.0,7.0,7.0,3.0,7.0,4.0,2.0,10.0,10.0,7.0,10.0,50.0,7.0,9.0,2.0,7.0,9.0,5.0
120,124,5,0,0,20.0,8.0,2.0,9.0,5.0,10.0,50.0,6.0,6.0,5.0,6.0,4.0,8.0,4.0,3.0,6.0,35.0,20.0,8.0,1.0,0.0,3.0,5.0,3.0,1.0,4.0,35.0,20.0,8.0,9.0,7.0,8.0,3.0,10.0,2.0,7.0,3.0,10.0,1.0,8.0,5.0,10.0,6.0,4.0,5.0,22.0,10.0,20.0,10.0,8.0,40.0,20.0,8.0,1.0,8.0,9.0,4.0,10.0,8.0,6.0,8.0,10.0,10.0,10.0,5.0,1.0,1.0,2.0,6.0,1.0,1.0,10.0,10.0,10.0,9.0,8.0,8.0,4.0,8.0,20.0,10.0,8.0,10.0,30.0,8.0,5.0,9.0,6.0,5.0,7.0
120,125,5,1,1,20.0,8.0,2.0,9.0,5.0,10.0,50.0,6.0,6.0,5.0,6.0,4.0,8.0,4.0,3.0,6.0,35.0,20.0,8.0,1.0,0.0,3.0,5.0,3.0,1.0,4.0,35.0,20.0,8.0,9.0,7.0,8.0,3.0,10.0,2.0,7.0,3.0,10.0,1.0,8.0,5.0,10.0,6.0,4.0,5.0,21.0,12.0,15.0,10.0,10.0,20.0,25.0,9.0,4.0,10.0,9.0,3.0,10.0,9.0,6.0,4.0,15.0,15.0,10.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,20.0,15.0,9.0,9.0,9.0,9.0,2.0,9.0,18.0,20.0,10.0,15.0,10.0,6.0,3.0,9.0,2.0,1.0,7.0
120,126,5,0,0,20.0,8.0,2.0,9.0,5.0,10.0,50.0,6.0,6.0,5.0,6.0,4.0,8.0,4.0,3.0,6.0,35.0,20.0,8.0,1.0,0.0,3.0,5.0,3.0,1.0,4.0,35.0,20.0,8.0,9.0,7.0,8.0,3.0,10.0,2.0,7.0,3.0,10.0,1.0,8.0,5.0,10.0,6.0,4.0,5.0,22.0,5.0,15.0,9.0,7.0,25.0,20.0,9.0,4.0,7.0,9.0,6.0,8.0,7.0,6.0,7.0,10.0,20.0,9.0,2.0,1.0,3.0,4.0,5.0,7.0,5.0,15.0,15.0,9.0,8.0,8.0,10.0,2.0,10.0,5.0,10.0,6.0,40.0,20.0,10.0,10.0,8.0,5.0,8.0,7.0
120,127,5,0,0,20.0,8.0,2.0,9.0,5.0,10.0,50.0,6.0,6.0,5.0,6.0,4.0,8.0,4.0,3.0,6.0,35.0,20.0,8.0,1.0,0.0,3.0,5.0,3.0,1.0,4.0,35.0,20.0,8.0,9.0,7.0,8.0,3.0,10.0,2.0,7.0,3.0,10.0,1.0,8.0,5.0,10.0,6.0,4.0,5.0,22.0,5.0,10.0,8.0,3.0,25.0,20.0,8.0,6.0,6.0,8.0,5.0,8.0,8.0,1.0,5.0,15.0,20.0,9.0,5.0,1.0,1.0,6.0,5.0,1.0,1.0,25.0,20.0,9.0,5.0,5.0,7.0,2.0,1.0,5.0,10.0,5.0,25.0,20.0,8.0,10.0,1.0,7.0,8.0,10.0
120,128,5,1,1,20.0,8.0,2.0,9.0,5.0,10.0,50.0,6.0,6.0,5.0,6.0,4.0,8.0,4.0,3.0,6.0,35.0,20.0,8.0,1.0,0.0,3.0,5.0,3.0,1.0,4.0,35.0,20.0,8.0,9.0,7.0,8.0,3.0,10.0,2.0,7.0,3.0,10.0,1.0,8.0,5.0,10.0,6.0,4.0,5.0,21.0,10.0,10.0,7.0,4.0,40.0,25.0,8.0,5.0,3.0,10.0,3.0,6.0,7.0,5.0,5.0,20.0,20.0,7.0,7.0,1.0,2.0,1.0,8.0,3.0,1.0,10.0,20.0,8.0,8.0,4.0,10.0,2.0,5.0,5.0,10.0,2.0,15.0,15.0,7.0,8.0,4.0,3.0,7.0,2.0
120,129,5,0,0,20.0,8.0,2.0,9.0,5.0,10.0,50.0,6.0,6.0,5.0,6.0,4.0,8.0,4.0,3.0,6.0,35.0,20.0,8.0,1.0,0.0,3.0,5.0,3.0,1.0,4.0,35.0,20.0,8.0,9.0,7.0,8.0,3.0,10.0,2.0,7.0,3.0,10.0,1.0,8.0,5.0,10.0,6.0,4.0,5.0,27.0,10.0,10.0,8.0,5.0,40.0,40.0,8.0,7.0,6.0,6.0,3.0,9.0,7.0,10.0,8.0,20.0,10.0,8.0,2.0,1.0,3.0,3.0,9.0,1.0,1.0,20.0,10.0,8.0,7.0,4.0,6.0,2.0,9.0,10.0,10.0,4.0,20.0,21.0,8.0,7.0,4.0,4.0,4.0,6.0
120,130,5,1,1,20.0,8.0,2.0,9.0,5.0,10.0,50.0,6.0,6.0,5.0,6.0,4.0,8.0,4.0,3.0,6.0,35.0,20.0,8.0,1.0,0.0,3.0,5.0,3.0,1.0,4.0,35.0,20.0,8.0,9.0,7.0,8.0,3.0,10.0,2.0,7.0,3.0,10.0,1.0,8.0,5.0,10.0,6.0,4.0,5.0,20.0,10.0,15.0,6.0,2.0,80.0,60.0,5.0,10.0,7.0,2.0,6.0,8.0,9.0,6.0,5.0,18.0,10.0,6.0,5.0,1.0,2.0,1.0,7.0,4.0,1.0,10.0,10.0,6.0,2.0,3.0,9.0,4.0,6.0,10.0,10.0,6.0,10.0,20.0,6.0,7.0,1.0,2.0,4.0,2.0
120,131,5,0,0,20.0,8.0,2.0,9.0,5.0,10.0,50.0,6.0,6.0,5.0,6.0,4.0,8.0,4.0,3.0,6.0,35.0,20.0,8.0,1.0,0.0,3.0,5.0,3.0,1.0,4.0,35.0,20.0,8.0,9.0,7.0,8.0,3.0,10.0,2.0,7.0,3.0,10.0,1.0,8.0,5.0,10.0,6.0,4.0,5.0,19.0,10.0,10.0,6.0,5.0,25.0,30.0,4.0,10.0,4.0,7.0,7.0,5.0,5.0,5.0,5.0,20.0,20.0,4.0,6.0,1.0,3.0,2.0,3.0,4.0,1.0,20.0,20.0,6.0,8.0,5.0,6.0,4.0,8.0,15.0,10.0,5.0,10.0,10.0,6.0,5.0,6.0,7.0,1.0,3.0
121,122,5,1,0,21.0,15.0,0.0,9.0,10.0,35.0,60.0,2.0,2.0,7.0,10.0,7.0,10.0,6.0,2.0,3.0,30.0,20.0,9.0,4.0,0.0,1.0,5.0,6.0,8.0,1.0,5.0,0.0,7.0,10.0,6.0,10.0,2.0,7.0,0.0,15.0,10.0,15.0,5.0,9.0,2.0,10.0,8.0,2.0,4.0,22.0,5.0,10.0,8.0,6.0,40.0,50.0,7.0,1.0,6.0,8.0,3.0,9.0,7.0,6.0,1.0,20.0,10.0,8.0,6.0,1.0,1.0,1.0,5.0,1.0,1.0,10.0,10.0,8.0,8.0,7.0,8.0,6.0,6.0,10.0,10.0,5.0,15.0,10.0,10.0,7.0,7.0,8.0,9.0,4.0
121,123,5,1,0,21.0,15.0,0.0,9.0,10.0,35.0,60.0,2.0,2.0,7.0,10.0,7.0,10.0,6.0,2.0,3.0,30.0,20.0,9.0,4.0,0.0,1.0,5.0,6.0,8.0,1.0,5.0,0.0,7.0,10.0,6.0,10.0,2.0,7.0,0.0,15.0,10.0,15.0,5.0,9.0,2.0,10.0,8.0,2.0,4.0,18.0,5.0,5.0,8.0,2.0,50.0,20.0,8.0,4.0,6.0,7.0,5.0,8.0,8.0,5.0,5.0,5.0,5.0,7.0,5.0,1.0,1.0,2.0,5.0,3.0,5.0,20.0,10.0,7.0,7.0,3.0,7.0,4.0,2.0,10.0,10.0,7.0,10.0,50.0,7.0,9.0,2.0,7.0,9.0,5.0
121,124,5,0,0,21.0,15.0,0.0,9.0,10.0,35.0,60.0,2.0,2.0,7.0,10.0,7.0,10.0,6.0,2.0,3.0,30.0,20.0,9.0,4.0,0.0,1.0,5.0,6.0,8.0,1.0,5.0,0.0,7.0,10.0,6.0,10.0,2.0,7.0,0.0,15.0,10.0,15.0,5.0,9.0,2.0,10.0,8.0,2.0,4.0,22.0,10.0,20.0,10.0,8.0,40.0,20.0,8.0,1.0,8.0,9.0,4.0,10.0,8.0,6.0,8.0,10.0,10.0,10.0,5.0,1.0,1.0,2.0,6.0,1.0,1.0,10.0,10.0,10.0,9.0,8.0,8.0,4.0,8.0,20.0,10.0,8.0,10.0,30.0,8.0,5.0,9.0,6.0,5.0,7.0
121,125,5,1,0,21.0,15.0,0.0,9.0,10.0,35.0,60.0,2.0,2.0,7.0,10.0,7.0,10.0,6.0,2.0,3.0,30.0,20.0,9.0,4.0,0.0,1.0,5.0,6.0,8.0,1.0,5.0,0.0,7.0,10.0,6.0,10.0,2.0,7.0,0.0,15.0,10.0,15.0,5.0,9.0,2.0,10.0,8.0,2.0,4.0,21.0,12.0,15.0,10.0,10.0,20.0,25.0,9.0,4.0,10.0,9.0,3.0,10.0,9.0,6.0,4.0,15.0,15.0,10.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,20.0,15.0,9.0,9.0,9.0,9.0,2.0,9.0,18.0,20.0,10.0,15.0,10.0,6.0,3.0,9.0,2.0,1.0,7.0
121,126,5,1,0,21.0,15.0,0.0,9.0,10.0,35.0,60.0,2.0,2.0,7.0,10.0,7.0,10.0,6.0,2.0,3.0,30.0,20.0,9.0,4.0,0.0,1.0,5.0,6.0,8.0,1.0,5.0,0.0,7.0,10.0,6.0,10.0,2.0,7.0,0.0,15.0,10.0,15.0,5.0,9.0,2.0,10.0,8.0,2.0,4.0,22.0,5.0,15.0,9.0,7.0,25.0,20.0,9.0,4.0,7.0,9.0,6.0,8.0,7.0,6.0,7.0,10.0,20.0,9.0,2.0,1.0,3.0,4.0,5.0,7.0,5.0,15.0,15.0,9.0,8.0,8.0,10.0,2.0,10.0,5.0,10.0,6.0,40.0,20.0,10.0,10.0,8.0,5.0,8.0,7.0
121,127,5,0,0,21.0,15.0,0.0,9.0,10.0,35.0,60.0,2.0,2.0,7.0,10.0,7.0,10.0,6.0,2.0,3.0,30.0,20.0,9.0,4.0,0.0,1.0,5.0,6.0,8.0,1.0,5.0,0.0,7.0,10.0,6.0,10.0,2.0,7.0,0.0,15.0,10.0,15.0,5.0,9.0,2.0,10.0,8.0,2.0,4.0,22.0,5.0,10.0,8.0,3.0,25.0,20.0,8.0,6.0,6.0,8.0,5.0,8.0,8.0,1.0,5.0,15.0,20.0,9.0,5.0,1.0,1.0,6.0,5.0,1.0,1.0,25.0,20.0,9.0,5.0,5.0,7.0,2.0,1.0,5.0,10.0,5.0,25.0,20.0,8.0,10.0,1.0,7.0,8.0,10.0
121,128,5,1,0,21.0,15.0,0.0,9.0,10.0,35.0,60.0,2.0,2.0,7.0,10.0,7.0,10.0,6.0,2.0,3.0,30.0,20.0,9.0,4.0,0.0,1.0,5.0,6.0,8.0,1.0,5.0,0.0,7.0,10.0,6.0,10.0,2.0,7.0,0.0,15.0,10.0,15.0,5.0,9.0,2.0,10.0,8.0,2.0,4.0,21.0,10.0,10.0,7.0,4.0,40.0,25.0,8.0,5.0,3.0,10.0,3.0,6.0,7.0,5.0,5.0,20.0,20.0,7.0,7.0,1.0,2.0,1.0,8.0,3.0,1.0,10.0,20.0,8.0,8.0,4.0,10.0,2.0,5.0,5.0,10.0,2.0,15.0,15.0,7.0,8.0,4.0,3.0,7.0,2.0
121,129,5,0,0,21.0,15.0,0.0,9.0,10.0,35.0,60.0,2.0,2.0,7.0,10.0,7.0,10.0,6.0,2.0,3.0,30.0,20.0,9.0,4.0,0.0,1.0,5.0,6.0,8.0,1.0,5.0,0.0,7.0,10.0,6.0,10.0,2.0,7.0,0.0,15.0,10.0,15.0,5.0,9.0,2.0,10.0,8.0,2.0,4.0,27.0,10.0,10.0,8.0,5.0,40.0,40.0,8.0,7.0,6.0,6.0,3.0,9.0,7.0,10.0,8.0,20.0,10.0,8.0,2.0,1.0,3.0,3.0,9.0,1.0,1.0,20.0,10.0,8.0,7.0,4.0,6.0,2.0,9.0,10.0,10.0,4.0,20.0,21.0,8.0,7.0,4.0,4.0,4.0,6.0
121,130,5,1,0,21.0,15.0,0.0,9.0,10.0,35.0,60.0,2.0,2.0,7.0,10.0,7.0,10.0,6.0,2.0,3.0,30.0,20.0,9.0,4.0,0.0,1.0,5.0,6.0,8.0,1.0,5.0,0.0,7.0,10.0,6.0,10.0,2.0,7.0,0.0,15.0,10.0,15.0,5.0,9.0,2.0,10.0,8.0,2.0,4.0,20.0,10.0,15.0,6.0,2.0,80.0,60.0,5.0,10.0,7.0,2.0,6.0,8.0,9.0,6.0,5.0,18.0,10.0,6.0,5.0,1.0,2.0,1.0,7.0,4.0,1.0,10.0,10.0,6.0,2.0,3.0,9.0,4.0,6.0,10.0,10.0,6.0,10.0,20.0,6.0,7.0,1.0,2.0,4.0,2.0
121,131,5,1,0,21.0,15.0,0.0,9.0,10.0,35.0,60.0,2.0,2.0,7.0,10.0,7.0,10.0,6.0,2.0,3.0,30.0,20.0,9.0,4.0,0.0,1.0,5.0,6.0,8.0,1.0,5.0,0.0,7.0,10.0,6.0,10.0,2.0,7.0,0.0,15.0,10.0,15.0,5.0,9.0,2.0,10.0,8.0,2.0,4.0,19.0,10.0,10.0,6.0,5.0,25.0,30.0,4.0,10.0,4.0,7.0,7.0,5.0,5.0,5.0,5.0,20.0,20.0,4.0,6.0,1.0,3.0,2.0,3.0,4.0,1.0,20.0,20.0,6.0,8.0,5.0,6.0,4.0,8.0,15.0,10.0,5.0,10.0,10.0,6.0,5.0,6.0,7.0,1.0,3.0
122,112,5,1,1,22.0,5.0,10.0,8.0,6.0,40.0,50.0,7.0,1.0,6.0,8.0,3.0,9.0,7.0,6.0,1.0,20.0,10.0,8.0,6.0,1.0,1.0,1.0,5.0,1.0,1.0,10.0,10.0,8.0,8.0,7.0,8.0,6.0,6.0,10.0,10.0,5.0,15.0,10.0,10.0,7.0,7.0,8.0,9.0,4.0,20.0,10.0,0.0,9.0,8.0,15.0,45.0,9.0,11.0,9.0,9.0,3.0,5.0,8.0,4.0,3.0,25.0,20.0,9.0,8.0,0.0,1.0,1.0,8.0,1.0,1.0,20.0,10.0,9.0,8.0,7.0,10.0,6.0,9.0,15.0,5.0,4.0,15.0,15.0,10.0,8.0,8.0,3.0,3.0,6.0
122,113,5,0,0,22.0,5.0,10.0,8.0,6.0,40.0,50.0,7.0,1.0,6.0,8.0,3.0,9.0,7.0,6.0,1.0,20.0,10.0,8.0,6.0,1.0,1.0,1.0,5.0,1.0,1.0,10.0,10.0,8.0,8.0,7.0,8.0,6.0,6.0,10.0,10.0,5.0,15.0,10.0,10.0,7.0,7.0,8.0,9.0,4.0,21.0,15.0,10.0,9.0,8.0,15.0,30.0,8.0,10.0,6.0,9.0,4.0,10.0,7.0,7.0,8.0,25.0,25.0,10.0,2.0,0.0,1.0,1.0,7.0,3.0,8.0,25.0,15.0,8.0,10.0,9.0,10.0,2.0,8.0,5.0,20.0,10.0,15.0,5.0,10.0,5.0,10.0,7.0,3.0,7.0
